cooperative_id,province,district,subdistrict,latitude,longitude,h3,k_any_road,k_non_track,km_any_road,km_non_track,road_band,track_only,m_to_any_road,m_to_made_road,km_to_made_road
83931,MALUKU,KAB. BURU SELATAN,Kepala Madan,-3.37303845,126.2649721,624122662345867263,,,,,> ~5 km / none found,False,17122.10559181767,17122.10559181767,17.12
52059,ACEH,KAB. ACEH TENGGARA,Babul Rahmah,3.33351532,97.68040431,623281413490311167,,,,,> ~5 km / none found,False,13937.801001507883,17110.170755324107,17.11
90101,PAPUA PEGUNUNGAN,KAB. PEGUNUNGAN BINTANG,Okbibab,-4.64470999,140.56496716,623516976077701119,,,,,> ~5 km / none found,False,17097.389040402104,17097.389040402104,17.1
87675,PAPUA SELATAN,KAB. ASMAT,Joerat,-5.26085685,138.09921091,624256206255194111,,,,,> ~5 km / none found,False,17069.71231557846,17069.71231557846,17.07
89324,PAPUA PEGUNUNGAN,KAB. TOLIKARA,Gundagi,-3.3949017,138.24238098,623511653062475775,,,,,> ~5 km / none found,False,17068.869125296722,17068.869125296722,17.07
84153,KALIMANTAN UTARA,KAB. MALINAU,Pujungan,2.44638451,115.4929178,623338293215657983,,,,,> ~5 km / none found,False,17044.124586637754,17044.124586637754,17.04
79011,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,Long Apari,0.75102419,114.0616934,623335425599537151,,,,,> ~5 km / none found,False,16005.848043314463,17042.36588746737,17.04
92347,PAPUA TENGAH,KAB. PANIAI,Ekadide,-3.8756405,135.0167597,623511234991390719,15.0,,1.98,,> ~5 km / none found,True,2177.923648677453,17032.206522249515,17.03
90059,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat Timur Selatan,-1.7847952,132.51625872,623514726850953215,17.0,,2.244,,> ~5 km / none found,True,2201.961519522419,17028.77302885077,17.03
57454,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,Kumai,-2.9812224,111.9633135,623987850619715583,,,,,> ~5 km / none found,False,16472.976985460406,17018.751873155226,17.02
63310,RIAU,KAB. PELALAWAN,Teluk Meranti,0.51321058,102.9340338,623276120417206271,,,,,> ~5 km / none found,False,17010.01520239878,17010.01520239878,17.01
88999,PAPUA TENGAH,KAB. PANIAI,Siriwo,-3.58814891,136.14123947,623511308719751167,,,,,> ~5 km / none found,False,16995.42300293833,16995.42300293833,17.0
21574,RIAU,KAB. BENGKALIS,Bandar Laksamana,1.44048335,101.7601085,623275856775217151,,,,,> ~5 km / none found,False,12072.131873769078,16994.832591729715,16.99
86725,PAPUA SELATAN,KAB. ASMAT,Joutu,-5.50539595,139.47399621,624256111592275967,,,,,> ~5 km / none found,False,16994.402902883485,16994.402902883485,16.99
41593,RIAU,KAB. INDRAGIRI HULU,Rengat,-0.17324643,102.5134503,623276146286723071,,,,,> ~5 km / none found,False,16988.991627516585,16988.991627516585,16.99
86678,PAPUA BARAT DAYA,KAB. TAMBRAUW,Abun,-0.41894367,132.6678599,623513672201175039,,,,,> ~5 km / none found,False,5912.160051761922,16985.205187769527,16.99
93738,PAPUA PEGUNUNGAN,KAB. YALIMO,Welarek,-4.06849008,139.25949368,623511858823102463,,,,,> ~5 km / none found,False,16970.725107092316,16970.725107092316,16.97
49243,KALIMANTAN TENGAH,KAB. KAPUAS,Mantangai,-2.3365298,114.6020712,623337250707570687,,,,,> ~5 km / none found,False,16964.192755190565,16964.192755190565,16.96
92539,PAPUA PEGUNUNGAN,KAB. NDUGA,Yal,-4.489324,138.7950021,623511814580699135,17.0,,2.244,,> ~5 km / none found,True,2380.620724722078,16935.76296015448,16.94
91029,PAPUA BARAT,KAB. TELUK WONDAMA,Naikere,-3.37580226,134.39360614,623511475463028735,,,,,> ~5 km / none found,False,12365.594031137412,16911.062254689623,16.91
93849,PAPUA PEGUNUNGAN,KAB. NDUGA,Mebarok,-4.20070378,138.21328911,623511632096329727,,,,,> ~5 km / none found,False,16902.422196134656,16902.422196134656,16.9
86755,PAPUA SELATAN,KAB. ASMAT,Jetsy,-5.605183,138.284355,624256180684193791,,,,,> ~5 km / none found,False,16893.222653910245,16893.222653910245,16.89
85933,MALUKU,KAB. SERAM BAGIAN BARAT,Taniwel Timur,-3.02067026,128.7042308,624125273993478143,,,,,> ~5 km / none found,False,12318.383983049545,16882.148998354143,16.88
4682,PAPUA BARAT,KAB. TELUK BINTUNI,Wamesa,-2.28014506,133.95480837,623511384407998463,,,,,> ~5 km / none found,False,16870.84042360642,16870.84042360642,16.87
88625,PAPUA BARAT DAYA,KAB. SORONG,Buk,-1.53503232,131.73422107,623514673601511423,,,,,> ~5 km / none found,False,13243.23402058969,16869.307288054686,16.87
91463,PAPUA PEGUNUNGAN,KAB. YALIMO,Welarek,-4.09953453,139.25518089,623511858347868159,,,,,> ~5 km / none found,False,16846.309949744387,16846.309949744387,16.85
85510,PAPUA SELATAN,KAB. ASMAT,Unir Sirau,-5.18536419,138.48371068,624256211674923007,,,,,> ~5 km / none found,False,16845.102218614207,16845.102218614207,16.85
91962,PAPUA PEGUNUNGAN,KAB. YALIMO,Welarek,-4.06504941,139.312935,623511701119860735,,,,,> ~5 km / none found,False,16839.778180829457,16839.778180829457,16.84
93439,PAPUA PEGUNUNGAN,KAB. TOLIKARA,Gundagi,-3.37600236,138.28510786,623511653046681599,,,,,> ~5 km / none found,False,16830.765880014642,16830.765880014642,16.83
11726,ACEH,KAB. ACEH TENGGARA,Leuser,3.17323813,97.59965747,623281411300950015,,,,,> ~5 km / none found,False,15710.185721006952,16816.541508797367,16.82
5612,PAPUA TENGAH,KAB. PUNCAK,Kembru,-3.66837529,137.71726777,623511655578894335,,,,,> ~5 km / none found,False,16814.051487666577,16814.051487666577,16.81
90936,PAPUA BARAT,KAB. KAIMANA,Teluk Arguni Atas,-2.83976344,133.78122508,623511506235916287,38.0,,5.016,,> ~5 km / none found,True,5238.932648949643,16807.555320382504,16.81
73499,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan Barat Utara,-0.32648384,127.5491685,623529883052244991,21.0,,2.772,,> ~5 km / none found,True,2662.044129135248,16794.26182831991,16.79
84774,PAPUA TENGAH,KAB. PUNCAK,Pogoma,-3.75314942,137.6823637,623511657536487423,,,,,> ~5 km / none found,False,15970.899316383397,16781.013081924495,16.78
91959,PAPUA PEGUNUNGAN,KAB. YAHUKIMO,Talambo,-3.86373111,140.0802867,623516845961445375,,,,,> ~5 km / none found,False,16766.33742086456,16766.33742086456,16.77
88328,PAPUA SELATAN,KAB. ASMAT,Koroway Buluanop,-5.32411761,139.6970905,624256112665886719,,,,,> ~5 km / none found,False,16091.881328906524,16764.114017486856,16.76
44802,KALIMANTAN BARAT,KAB. SINTANG,Kayan Hulu,-0.10627108,112.427678,623338694058278911,2.0,,0.264,,> ~5 km / none found,True,296.5241243602612,16760.91103729949,16.76
42049,PAPUA TENGAH,KAB. NABIRE,Moora,-2.94822559,135.757063,623511174407290879,,,,,> ~5 km / none found,False,16735.767380000878,16735.767380000878,16.74
85907,PAPUA TENGAH,KAB. PUNCAK,Doufo,-3.19817784,137.4397611,623511911454375935,,,,,> ~5 km / none found,False,16713.43034756255,16713.43034756255,16.71
93085,PAPUA PEGUNUNGAN,KAB. NDUGA,Yal,-4.500351,138.808009,623511814521847807,32.0,,4.224,,> ~5 km / none found,True,4132.466793288775,16707.945664605704,16.71
36257,RIAU,KAB. INDRAGIRI HILIR,Gaung,-0.22325393,102.7863312,623276152127324159,,,,,> ~5 km / none found,False,16693.79074681327,16693.79074681327,16.69
91490,PAPUA BARAT,KAB. TELUK BINTUNI,Weriagar,-2.08169332,132.88591634,623514461992812543,,,,,> ~5 km / none found,False,16684.681258744495,16684.681258744495,16.68
