province_id,province,district_id,district,subdistrict_id,subdistrict,village_id,village,cooperatives,accounts_count,npwp_count,nib_count,rat_count,transaction_volume,transaction_value,simpanan_pokok_amount,simpanan_pokok_members,simpanan_pokok_tx,simpanan_wajib_amount,simpanan_wajib_members,simpanan_wajib_tx,savings_total_amount
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1237,Alue Bagok,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1239,Alue Batee,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1238,Alue Sundak,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1236,Arongan,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1240,Cot Buloh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1242,Cot Juru Mudi,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1241,Cot Kumbang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1243,Drien Rampak,1,1,1,1,0,0,0,1600000,8,8,100000,1,1,1700000
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1255,Gunong Pulo,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1256,Karang Hampa,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1245,Keub,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1244,Kubu,1,1,1,1,0,0,0,1600000,8,8,0,0,0,1600000
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,69088,Pante Mutia,1,1,1,1,0,0,0,1600000,8,8,0,0,0,1600000
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1247,Panton Bahagia,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,69089,Panton Makmu,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,69090,Peulanteu LB,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1246,Peuribu,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1248,Rimba Langgeh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,69091,Seuneubok Lhong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1252,Seuneubok Teungoh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1251,Simpang peut,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1250,Suak Bidok,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,69092,Suak Ie Beuso,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1249,Suak Keumudee,1,1,1,1,0,0,0,200000,1,1,0,0,0,200000
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,69093,Teupin Peraho,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1253,Ujong Beusa,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,76,Arongan Lambalek,1254,Ujong Simpang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1146,Drien Sibak,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1154,Gaseu,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1143,Geudong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,69075,Gleng,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1151,Gunong Buloh,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1142,Kajeung,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1148,Lancong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,69074,Lubok Beutong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1155,Lueng Baro,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1150,Pungkie,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1152,Ramitie,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1141,Sakuy,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1144,Sarah Perlak,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1149,Sipot,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1153,Tanoh Mirah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1140,Tungkop,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1145,Tutut,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,72,Sungai Mas,1147,Tuwi Saya,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1097,Blang Beurandang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1090,Drien Rampak,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1095,Gampa,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,69066,Gampong Darat,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1086,Kampung Belakang,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1087,Kuta Padang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1096,Lapang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1101,Leuhan,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1092,Padang Seurahet,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1093,Panggong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1091,Pasar Aceh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,69065,Pasir,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1089,Rundeng,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1094,Seuneubok,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1085,Suak Indrapuri,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1100,Suak Nie,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1099,Suak Raya,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1098,Suak Ribee,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1102,Suak Sigadeng,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,1088,Ujong Baroh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,70,Johan Pahlawan,69064,Ujong Kalak,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,69094,Alue Keumang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1259,Babah Iseung,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,69100,Babah Krueng Tep Lep,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1258,Babah Lueng,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1271,Berdikari,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1264,Canggai,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1269,Gunong Tarok,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1267,Jambak,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,69101,Keude Suak Awe,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1266,Keutambang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,69099,Kreung Beukah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1261,Lango,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1263,Lawet,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1272,Lhok Guci,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1270,Lhok Sari,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1265,Manjeng,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,69095,Meunuang Kinco,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,69096,Pante Ceuremen,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,69097,Pulo Teungoh Manjeng,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1273,Sawang Rambot,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1260,Seumantok,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1257,Seumara,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1262,Sikundo,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,69098,Suak Awe,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,77,Pante Ceureumen,1268,Tegal Sari,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1344,Antong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1352,Babah Krueng Manggie,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1341,Baro Paya,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1351,Blang Balee,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1343,Blang Teungoh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1350,Cot Manggie,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1348,Gampong Baro,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,69116,Gunong Mata Ie,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,69115,Kuala Manyeu,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,69117,Lek-Lek,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1347,Manggie,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1338,Meutulang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1339,Mugo Cut,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1340,Mugo Rayeuk,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1345,Paya Baro Meuko,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1342,Sibintang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1349,Tamping,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,1346,Tuwi Buya,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,81,Panton Reu,69114,Ujong Raja,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1191,Alue Raya,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1197,Cot Amun,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1192,Cot Darat,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1195,Cot Lampise,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1194,Cot Mesjid,1,1,1,1,0,0,0,3100000,31,31,0,0,0,3100000
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1193,Cot Pluh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1196,Cot Seulamat,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,69084,Cot Seumeureung,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1198,Deuah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1201,Gampong Cot,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1200,Gampong Ladang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1199,Gampong Teungoh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1202,Keureuseng,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1203,Krueng Tinggai,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1204,Kuala Bubon,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,69085,Leubok,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1206,Leukeun,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1205,Lhok Bubon,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1207,Mesjid baro,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1210,Pange,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1208,Paya Lumpat,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1209,Pinem,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1211,Pucok Lueng,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1212,Rangkileh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1213,Reusak,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,69087,Suak Geudeubang,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1214,Suak Pandan,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1215,Suak Pante Breuh,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,69086,Suak Seuke,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1216,Suak Seumaseh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1217,Suak Timah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,74,Samatiga,1218,Ujong Nga,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1171,Alue Blang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1179,Alue Panyang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1174,Alue Sikaya,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1185,Alue Sundak,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1160,Aron Baroh,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1159,Aron Tunong,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1189,Bakat,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1170,Blang Mee,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,69081,Cot Keumude,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,69083,Cot Lagan Bubon,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1187,Cot Murong,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1181,Cot Situah,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1175,Darul Huda,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,69078,Drien Mangko,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,69076,Geumpa Raya,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1188,Glee Siblah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,69079,Gunong Hampa,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1168,Gunong Rambong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1165,Ie Itam Baroh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1164,Ie Itam Tunong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1177,Jawa,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1182,Jawi,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1176,Keuleumbah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1156,Kuala Bhee,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1190,Lueng Buloh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1169,Lueng Jawa,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1167,Lueng Tanoh Tho,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,69077,Lueng Teungku Yah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1163,Padang Jawa,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1183,Panton,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1158,Pasi Aceh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,69080,Pasi Ara,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1184,Pasi Birah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1157,Pasi Lunak,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1161,Pasi Pandan,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1172,Paya Dua,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1173,Paya Luah,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1178,Pulo Ie,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1162,Ranto Panyang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1180,Seumantok,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,69082,Suak Trieng,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1186,Teumarom,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,73,Woyla,1166,Tingkeum Panyang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1293,Balee,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1298,Bukit Jaya,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1280,Buloh,1,1,1,1,0,0,0,100000,1,1,0,0,0,100000
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1287,Gunong Kleng,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1286,Langung,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1276,Mesjid Tuha,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1285,Meureubo,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1279,Pasi Aceh Baroh,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1278,Pasi Aceh Tunong,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1284,Pasi Mesjid,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,ACEH,5,KAB. ACEH BARAT,78,Meureubo,1283,Pasi Pinang,1,1,1,1,0,0,0,0,0,0,0,0,0,0
