cooperative_id,province,district,subdistrict,latitude,longitude,h3_8,own_cell_pop,pop_within_1_4km,pop_within_5_1km,remoteness_band,isolation_score,name,village,land_status,land_surveyor,elevation_m,relief_200m_m,landcover_code,landcover,flag_no_population,flag_implausible_cover,flag_cropland,flag_steep,flag_not_builtup,n_flags,imagery_url
47084,BENGKULU,KAB. MUKOMUKO,V Koto,-2.40751636,101.3941697,888cd5c6a5fffff,0.0,1.0,146.0,<500,5,KOPERASI DESA MERAH PUTIH TALANG SEPAKAT,Talang Sepakat,Terverifikasi,Agrinas,423.1502685546875,80.76849365234375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-2.40751636,101.3941697,250m/data=!3m1!1e3"
60944,BENGKULU,KAB. SELUMA,Semidang Alas,-4.08660596,102.8900428,888cf088a1fffff,0.0,1.0,409.0,<500,5,KOPERASI DESA MERAH PUTIH GUNUNG MEGANG,Gunung Megang,Sedang Diverifikasi,KOPERASI,887.3704223632812,111.18133544921875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-4.08660596,102.8900428,250m/data=!3m1!1e3"
50483,KALIMANTAN BARAT,KAB. KAPUAS HULU,Boyan Tanjung,0.2724214,112.4854254,8868b39069fffff,0.0,1.0,764.0,500-2k,5,KOPERASI DESA MERAH PUTIH NANGA JEMAH,,,,183.09359741210938,97.08413696289062,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.2724214,112.4854254,250m/data=!3m1!1e3"
74531,KALIMANTAN BARAT,KAB. KAPUAS HULU,Embaloh Hulu,1.40506587,112.6037361,8868b57439fffff,0.0,1.0,13.0,<500,5,KOPERASI DESA MERAH PUTIH MENUA SADAP,,,,323.0145263671875,117.30548095703125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@1.40506587,112.6037361,250m/data=!3m1!1e3"
73995,KALIMANTAN BARAT,KAB. KAPUAS HULU,Putussibau Selatan,1.17308661,113.8543858,886884c54bfffff,0.0,1.0,13.0,<500,5,KOPERASI DESA MERAH PUTIH BUNGAN JAYA KECAMATAN PUTUSSIBAU SELATAN,,,,694.0252685546875,92.76165771484375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@1.17308661,113.8543858,250m/data=!3m1!1e3"
80324,KALIMANTAN BARAT,KAB. KAPUAS HULU,Putussibau Selatan,0.57519878,113.5391475,8868869049fffff,0.0,1.0,6.0,<500,5,KOPERASI DESA MERAH PUTIH KEREHO KECAMATAN PUTUSSIBAU SELATAN,,,,711.9104614257812,90.82861328125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.57519878,113.5391475,250m/data=!3m1!1e3"
82175,KALIMANTAN BARAT,KAB. KAPUAS HULU,Putussibau Selatan,0.81970866,113.7659738,8868845127fffff,0.0,1.0,14.0,<500,5,KOPERASI DESA MERAH PUTIH TANJUNG LOKANG,,,,490.5767517089844,97.5819091796875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.81970866,113.7659738,250m/data=!3m1!1e3"
49996,KALIMANTAN BARAT,KAB. MELAWI,Tanah Pinoh Barat,-0.76148843,111.3023233,888cb2db65fffff,0.0,1.0,696.0,500-2k,5,KOPERASI DESA MERAH PUTIH TOGAN BARU KECAMATAN TANAH PINOH BARAT KABUPATEN MELAWI,,,,489.4425964355469,67.67276000976562,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-0.76148843,111.3023233,250m/data=!3m1!1e3"
75033,GORONTALO,KAB. BOALEMO,Botumoito,0.87831435,122.1347094,8868c2364dfffff,0.0,1.0,36.0,<500,5,KOPERASI DESA MERAH PUTIH BOLIHUTUO,Bolihutuo,Terverifikasi,BUSINESS ASSISTANCE,794.0404052734375,80.6551513671875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.87831435,122.1347094,250m/data=!3m1!1e3"
15557,GORONTALO,KAB. POHUWATO,Taluditi,0.7497247,121.7693866,8868c202b1fffff,0.0,1.0,135.0,<500,5,KOPERASI DESA MERAH PUTIH MALANGO,Malango,Terverifikasi,Agrinas,830.20166015625,83.8497314453125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.7497247,121.7693866,250m/data=!3m1!1e3"
84763,GORONTALO,KAB. POHUWATO,Dengilo,0.71722483,122.0764027,8868c23193fffff,0.0,1.0,20.0,<500,5,KOPERASI DESA MERAH PUTIH KARYA BARU KECAMATAN DENGILO,Karya Baru,Tidak Ada Lahan,,703.6146240234375,67.4605712890625,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.71722483,122.0764027,250m/data=!3m1!1e3"
27226,SULAWESI UTARA,KAB. BOLAANG MONGONDOW SELATAN,Posigadan,0.42051614,123.5669526,8868dd84a7fffff,0.0,1.0,292.0,<500,5,KOPERASI DESA MERAH PUTIH TONALA POSIGADAN,Tonala,Terverifikasi,Agrinas,758.6203002929688,69.52581787109375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.42051614,123.5669526,250m/data=!3m1!1e3"
27240,SULAWESI UTARA,KAB. BOLAANG MONGONDOW SELATAN,Posigadan,0.43454195,123.608004,8868ddb161fffff,0.0,1.0,147.0,<500,5,KOPERASI DESA MERAH PUTIH PILOLAHUNGA POSIGADAN,Pilolahunga,Terverifikasi,Agrinas,938.1292724609375,64.92718505859375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.43454195,123.608004,250m/data=!3m1!1e3"
69550,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Lolak,0.71206844,123.9763089,8868ce630bfffff,0.0,1.0,57.0,<500,5,KOPERASI DESA MERAH PUTIH SAUK,,,,1121.7220458984375,97.3414306640625,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.71206844,123.9763089,250m/data=!3m1!1e3"
19239,SUMATERA UTARA,KAB. MANDAILING NATAL,Panyabungan Timur,0.82751027,99.79616867,88652d78e9fffff,0.0,1.0,234.0,<500,5,KOPERASI DESA MERAH PUTIH AEK NABARA PT,Aek Nabara,Tidak Ada Lahan,,1412.9906005859375,132.7210693359375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.82751027,99.79616867,250m/data=!3m1!1e3"
26914,SUMATERA UTARA,KAB. LANGKAT,Bahorok,3.40303717,98.05560899,8865099209fffff,0.0,1.0,22.0,<500,5,KOPERASI DESA MERAH PUTIH BATU JONG JONG KECAMATAN BAHOROK,Batu Jong - Jong,Terverifikasi,KOPERASI,912.738037109375,124.380126953125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.40303717,98.05560899,250m/data=!3m1!1e3"
3712,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,Ulu Rawas,-2.81892245,102.4213704,888cf224e9fffff,0.0,1.0,169.0,<500,5,KOPERASI DESA MERAH PUTIH MUARA KUIS,Muara Kuis,Terverifikasi,Agrinas,309.5897521972656,97.6241455078125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-2.81892245,102.4213704,250m/data=!3m1!1e3"
2568,SUMATERA SELATAN,KAB. MUSI RAWAS,Selangit,-3.22221757,102.5833666,888cf2a4cbfffff,0.0,1.0,115.0,<500,5,KOPERASI DESA MERAH PUTIH NAPAL MELINTANG KECAMATAN SELANGIT,Napal Melintang,Terverifikasi,Agrinas,694.2736206054688,68.758544921875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-3.22221757,102.5833666,250m/data=!3m1!1e3"
61374,KALIMANTAN TIMUR,KAB. BERAU,Sambaliung,1.88089518,117.5048271,8868ab31c7fffff,0.0,1.0,71.0,<500,5,KOPERASI DESA MERAH PUTIH INARAN,Inaran,Sedang Diverifikasi,KOPERASI,352.0403747558594,145.36215209960938,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@1.88089518,117.5048271,250m/data=!3m1!1e3"
74008,KALIMANTAN TIMUR,KAB. BERAU,Kelay,1.73609932,116.8787849,8868ab521bfffff,0.0,1.0,7.0,<500,5,KOPERASI DESA MERAH PUTIH LONG BELIU,,,,384.7541198730469,89.4984130859375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@1.73609932,116.8787849,250m/data=!3m1!1e3"
83787,KALIMANTAN TIMUR,KAB. BERAU,Kelay,1.83657738,116.5971903,8868aa3641fffff,0.0,1.0,8.0,<500,5,KOPERASI DESA MERAH PUTIH LONG LAMCIN,Long Lamcin,Sedang Diverifikasi,KEMENTERIAN KESEHATAN,310.79736328125,96.33792114257812,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@1.83657738,116.5971903,250m/data=!3m1!1e3"
84059,KALIMANTAN TIMUR,KAB. BERAU,Segah,2.35411759,116.6016151,8868a8634dfffff,0.0,1.0,18.0,<500,5,KOPERASI DESA MERAH PUTIH PUNAN SEGAH KECAMATAN SEGAH,Punan Segah,Sedang Diverifikasi,KEMENTERIAN KESEHATAN,277.9527282714844,76.95892333984375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@2.35411759,116.6016151,250m/data=!3m1!1e3"
28325,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,Long Pahangai,0.70152315,114.5145949,8868809a25fffff,0.0,1.0,324.0,<500,5,KOPERASI DESA MERAH PUTIH DELANG KEROHONG,Delang Kerohong,Sedang Diverifikasi,BUSINESS ASSISTANCE,459.2723693847656,112.25418090820312,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@0.70152315,114.5145949,250m/data=!3m1!1e3"
56939,SULAWESI SELATAN,KAB. LUWU TIMUR,Mangkutana,-2.32406198,120.6518412,88952c1563fffff,0.0,1.0,36.0,<500,5,KOPERASI DESA MERAH PUTIH PANCA KARSA KECAMATAN MANGKUTANA,Panca Karsa,Tidak Ada Lahan,,1588.4019775390625,81.755615234375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-2.32406198,120.6518412,250m/data=!3m1!1e3"
59308,SULAWESI SELATAN,KAB. LUWU UTARA,Baebunta,-2.42051513,120.1686165,88952cca47fffff,0.0,1.0,259.0,<500,5,KOPERASI DESA MERAH PUTIH BAEBUNTA,Baebunta,Sedang Diverifikasi,KOPERASI,1361.479248046875,146.8485107421875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-2.42051513,120.1686165,250m/data=!3m1!1e3"
53636,SULAWESI SELATAN,KAB. LUWU UTARA,Masamba,-2.37834972,120.10338,88952cd807fffff,0.0,1.0,8.0,<500,5,KOPERASI DESA MERAH PUTIH MAIPI,Maipi,Tidak Ada Lahan,,2468.458251953125,161.41455078125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-2.37834972,120.10338,250m/data=!3m1!1e3"
59346,SULAWESI SELATAN,KAB. LUWU UTARA,Seko,-2.23641345,119.7505015,889521ba9dfffff,0.0,1.0,612.0,500-2k,5,KOPERASI DESA MERAH PUTIH TANAMAKALEANG,,,,1717.271728515625,153.479248046875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-2.23641345,119.7505015,250m/data=!3m1!1e3"
66858,SUMATERA BARAT,KAB. PESISIR SELATAN,Ranah Pesisir,-1.73914484,100.9543468,888cd568a5fffff,0.0,1.0,128.0,<500,5,KOPERASI DESA MERAH PUTIH NAGARI PELANGAI KACIAK,Pelangai Kaciak,Tidak Ada Lahan,,466.71234130859375,60.621734619140625,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-1.73914484,100.9543468,250m/data=!3m1!1e3"
78678,SUMATERA BARAT,KAB. KEPULAUAN MENTAWAI,Siberut Barat,-1.17223397,98.71390713,888cd8896dfffff,0.0,1.0,834.0,500-2k,5,KOPERASI DESA MERAH PUTIH SIMALEGI MENTAWAI,,,,122.67314147949219,60.858001708984375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-1.17223397,98.71390713,250m/data=!3m1!1e3"
10064,SULAWESI BARAT,KAB. MAMASA,Mamasa,-2.81961081,119.41216213,88952155e7fffff,0.0,1.0,659.0,500-2k,5,KOPERASI DESA MERAH PUTIH RAMBUSARATU,Rambusaratu,Terverifikasi,KOPERASI,2418.173583984375,103.596923828125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-2.81961081,119.41216213,250m/data=!3m1!1e3"
60205,SULAWESI BARAT,KAB. PASANGKAYU,Bulu Taba,-1.4920804,119.5929114,8868d2c0e1fffff,0.0,1.0,647.0,500-2k,5,KOPERASI DESA MERAH PUTIH BUKIT HARAPAN KECAMATAN BULU TABA,Bukit Harapan,Terverifikasi,Agrinas,483.96575927734375,75.44769287109375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-1.4920804,119.5929114,250m/data=!3m1!1e3"
87172,KALIMANTAN TENGAH,KAB. SERUYAN,Seruyan Hulu,-1.50976615,111.8938508,888cb6d8a5fffff,0.0,1.0,705.0,500-2k,5,KOPERASI DESA MERAH PUTIH TUMBANG SUEI,,,,388.7767639160156,77.94979858398438,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-1.50976615,111.8938508,250m/data=!3m1!1e3"
16323,ACEH,KAB. ACEH TENGGARA,Lawe Alas,3.44200308,97.61468307,886509b20dfffff,0.0,1.0,5.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH PERAPAT BATU NUNGGUL KECAMATAN LAWE ALAS,Prapat Batu Nunggul,Tidak Ada Lahan,,1529.6279296875,145.580810546875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.44200308,97.61468307,250m/data=!3m1!1e3"
56966,ACEH,KAB. ACEH TENGGARA,Lawe Alas,3.47136928,97.53235525,886509b2b5fffff,0.0,1.0,11.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH PULO GADUNG KECAMATAN LAWE ALAS,Pulo Gadung,Tidak Ada Lahan,,2025.9788818359375,77.8564453125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.47136928,97.53235525,250m/data=!3m1!1e3"
60861,ACEH,KAB. ACEH TENGGARA,Lawe Alas,3.4318617,97.60845511,886509b209fffff,0.0,1.0,5.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH KUTA BATU I KECAMATAN LAWE ALAS,Kuta Batu I,Terverifikasi,Agrinas,1592.58642578125,71.5557861328125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.4318617,97.60845511,250m/data=!3m1!1e3"
69714,ACEH,KAB. ACEH TENGGARA,Lawe Alas,3.42173909,97.61320499,886509b25dfffff,0.0,1.0,7.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH RIH MBELANG KECAMATAN LAWE ALAS,Rih Mbelang,Tidak Ada Lahan,,1681.22265625,81.9580078125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.42173909,97.61320499,250m/data=!3m1!1e3"
11726,ACEH,KAB. ACEH TENGGARA,Leuser,3.17323813,97.59965747,8865724295fffff,0.0,1.0,10.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH TUAH KEKHINE KECAMATAN LEUSER,Tuah Kekhine,Dipertimbangkan,Agrinas,1008.2781982421875,76.9854736328125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.17323813,97.59965747,250m/data=!3m1!1e3"
46027,ACEH,KAB. ACEH TENGGARA,Leuser,3.00834544,97.78246332,886572cd67fffff,0.0,1.0,15.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH DESA UKHAT PESELUK KECAMATAN LEUSER,,,,220.58538818359375,60.135894775390625,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.00834544,97.78246332,250m/data=!3m1!1e3"
58005,ACEH,KAB. ACEH TENGGARA,Babussalam,3.48658473,97.61889569,886509b311fffff,0.0,1.0,83.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH BATUMBULAN SEPAKAT KECAMATAN BABUSSALAM,Batu Mbulan Sepakat,Tidak Ada Lahan,,1343.733154296875,108.1614990234375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.48658473,97.61889569,250m/data=!3m1!1e3"
67701,ACEH,KAB. ACEH TENGGARA,Babussalam,3.478215,97.61907513,886509b31bfffff,0.0,1.0,36.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH MBARUNG DATUK SAUDANE KECAMATAN BABUSSALAM,Mbarung Datuk Saudane,Tidak Ada Lahan,,1620.0997314453125,172.6114501953125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.478215,97.61907513,250m/data=!3m1!1e3"
54418,ACEH,KAB. ACEH TENGGARA,Ketambe,3.64279925,97.49047127,886509a151fffff,0.0,1.0,16.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH AUNAN SEPAKAT KECAMATAN KETAMBE,,,,1926.6590576171875,92.0521240234375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.64279925,97.49047127,250m/data=!3m1!1e3"
51173,ACEH,KAB. ACEH TENGGARA,Tanoh Alas,3.34646759,97.55593325,8865724c61fffff,0.0,1.0,3.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH LAWE TUNGKAL KECAMATAN TANOH ALAS,Lawe Tungkal,Sedang Diverifikasi,BUSINESS ASSISTANCE,1442.4403076171875,136.2611083984375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.34646759,97.55593325,250m/data=!3m1!1e3"
46650,ACEH,KAB. GAYO LUES,Dabun Gelang,3.89911949,97.66457244,88650902dbfffff,0.0,1.0,9.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH BLANG TEMUNG,Blangtemung,Terverifikasi,Agrinas,1420.13720703125,78.640625,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.89911949,97.66457244,250m/data=!3m1!1e3"
81703,ACEH,KAB. ACEH BARAT DAYA,Manggeng,3.69498652,97.03364164,886554c111fffff,0.0,1.0,687.0,500-2k,5,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PUSU INGIN JAYA,Pusu Ingin Jaya,Terverifikasi,KOPERASI,898.7687377929688,115.25762939453125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.69498652,97.03364164,250m/data=!3m1!1e3"
72057,ACEH,KAB. ACEH BARAT DAYA,Blangpidie,3.87044344,97.05112768,886554c9e3fffff,0.0,1.0,15.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH PANTON RAYA KECAMATAN BLANGPIDIE,Panton Raya,Sedang Diverifikasi,KOPERASI,1424.0308837890625,107.5616455078125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.87044344,97.05112768,250m/data=!3m1!1e3"
81751,ACEH,KAB. ACEH BARAT DAYA,Jeumpa,3.91101985,96.84768358,8865545727fffff,0.0,1.0,33.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BARU KECAMATAN JEUMPA,Baru,Terverifikasi,Agrinas,422.0953674316406,185.67752075195312,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.91101985,96.84768358,250m/data=!3m1!1e3"
13625,ACEH,KAB. ACEH TENGAH,Linge,3.47136928,97.53235525,886509b2b5fffff,0.0,1.0,11.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH ANTARA KECAMATAN LINGE KABUPATEN ACEH TENGAH,Antara,Terverifikasi,Agrinas,2025.9788818359375,77.8564453125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.47136928,97.53235525,250m/data=!3m1!1e3"
46084,ACEH,KAB. ACEH TENGAH,Linge,4.51054073,97.25714692,8865569915fffff,0.0,1.0,532.0,500-2k,5,KOPERASI DESA MERAH PUTIH SYARIAH REJE PAYUNG KECAMATAN LINGE,Reje Payung,Sedang Diverifikasi,Agrinas,1279.66455078125,91.771484375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.51054073,97.25714692,250m/data=!3m1!1e3"
46086,ACEH,KAB. ACEH TENGAH,Linge,4.2971214,96.92515051,8865568619fffff,0.0,1.0,40.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH KUTE RAYANG KECAMATAN LINGE,Kute Rayang,Sedang Diverifikasi,TNI,2360.921875,76.155517578125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.2971214,96.92515051,250m/data=!3m1!1e3"
41963,ACEH,KAB. BIREUEN,Peudada,4.97276391,96.56350813,88655639b5fffff,0.0,1.0,26.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PINTO RIMBA,Pinto Rimba,Tidak Ada Lahan,,490.5418395996094,148.05120849609375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.97276391,96.56350813,250m/data=!3m1!1e3"
86143,ACEH,KAB. ACEH JAYA,Panga,4.67879823,95.87818714,8865500b61fffff,0.0,1.0,432.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH GUNONG BULOH PANGA,Gunong Buloh,Terverifikasi,Agrinas,622.4985961914062,76.8016357421875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.67879823,95.87818714,250m/data=!3m1!1e3"
54676,ACEH,KAB. ACEH TIMUR,Serbajadi,4.55992789,97.45209378,8865096d05fffff,0.0,1.0,56.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SEMBUANG,,,,818.3541870117188,166.58929443359375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.55992789,97.45209378,250m/data=!3m1!1e3"
54755,ACEH,KAB. ACEH TIMUR,Serbajadi,4.31841357,97.39348534,886509671bfffff,0.0,1.0,18.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TERUJAK,,,,1560.049560546875,103.9989013671875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.31841357,97.39348534,250m/data=!3m1!1e3"
54917,ACEH,KAB. ACEH TIMUR,Serbajadi,4.44975045,97.38968383,8865096ee1fffff,0.0,1.0,12.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG NALON,,,,1149.5333251953125,107.8990478515625,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.44975045,97.38968383,250m/data=!3m1!1e3"
55359,ACEH,KAB. ACEH TIMUR,Serbajadi,4.55416645,97.38503886,8865096d8dfffff,0.0,1.0,3.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SELEMAK,,,,918.4198608398438,89.44293212890625,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.55416645,97.38503886,250m/data=!3m1!1e3"
60192,ACEH,KAB. ACEH TIMUR,Serbajadi,4.48989119,97.38786225,8865096c1dfffff,0.0,1.0,6.0,<500,5,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG JERING,,,,1098.4053955078125,79.4991455078125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.48989119,97.38786225,250m/data=!3m1!1e3"
63529,NUSA TENGGARA BARAT,KAB. SUMBAWA,Lunyuk,-9.01032503,117.3098802,88951248e5fffff,0.0,1.0,560.0,500-2k,5,KOPERASI DESA MERAH PUTIH PERUNG KECAMATAN LUNYUK,Perung,Sedang Diverifikasi,KOPERASI,107.54518127441406,110.8113784790039,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-9.01032503,117.3098802,250m/data=!3m1!1e3"
83905,NUSA TENGGARA BARAT,KAB. SUMBAWA,Lunyuk,-8.9394388,117.3127869,8895124ad5fffff,0.0,1.0,458.0,<500,5,KOPERASI KELURAHAN MERAH PUTIH LUNYUK ODE,Lunyuk Ode,Terverifikasi,Agrinas,413.8182067871094,72.31878662109375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@-8.9394388,117.3127869,250m/data=!3m1!1e3"
84162,KALIMANTAN UTARA,KAB. BULUNGAN,Sekatak,3.1086241,116.7682046,8868a8a219fffff,0.0,1.0,13.0,<500,5,KOPERASI DESA MERAH PUTIH UJANG,,,,404.46173095703125,108.3231201171875,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.1086241,116.7682046,250m/data=!3m1!1e3"
70393,KALIMANTAN UTARA,KAB. BULUNGAN,Peso,2.65391459,116.7091228,8868a83b4bfffff,0.0,1.0,847.0,500-2k,5,KOPERASI DESA MERAH PUTIH LONG LIAN,,,,267.0635681152344,76.24324035644531,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@2.65391459,116.7091228,250m/data=!3m1!1e3"
78342,KALIMANTAN UTARA,KAB. BULUNGAN,Peso,2.8111868,116.7966331,8868a8322bfffff,0.0,1.0,964.0,500-2k,5,KOPERASI DESA MERAH PUTIH LONG LASAN,,,,206.2304229736328,102.71244812011719,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@2.8111868,116.7966331,250m/data=!3m1!1e3"
27834,KALIMANTAN UTARA,KAB. MALINAU,Malinau Selatan Hulu,3.07281185,116.2936326,8868a898ddfffff,0.0,1.0,381.0,<500,5,KOPERASI DESA MERAH PUTIH PUNAN MIRAU,,,,396.5118713378906,121.89971923828125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.07281185,116.2936326,250m/data=!3m1!1e3"
15326,KALIMANTAN UTARA,KAB. MALINAU,Kayan Selatan,1.59226262,114.957312,8868858953fffff,0.0,1.0,18.0,<500,5,KOPERASI DESA MERAH PUTIH LONG URO,Long Uro,Sedang Diverifikasi,KOPERASI,1019.9137573242188,111.0247802734375,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@1.59226262,114.957312,250m/data=!3m1!1e3"
17930,KALIMANTAN UTARA,KAB. MALINAU,Pujungan,2.49959456,115.7402333,8868ae049bfffff,0.0,1.0,288.0,<500,5,KOPERASI DESA MERAH PUTIH LONG KETAMAN,Long Ketaman,Sedang Diverifikasi,KEMENTERIAN KESEHATAN,404.7608642578125,69.423095703125,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@2.49959456,115.7402333,250m/data=!3m1!1e3"
21953,KALIMANTAN UTARA,KAB. MALINAU,Mentarang Hulu,3.73067824,116.1767477,8868acac0dfffff,0.0,1.0,582.0,500-2k,5,KOPERASI DESA MERAH PUTIH TEMALANG,,,,552.3499755859375,119.77340698242188,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.73067824,116.1767477,250m/data=!3m1!1e3"
70809,KALIMANTAN UTARA,KAB. NUNUKAN,Lumbis Ogong,4.0460939,116.4128967,8868136c2dfffff,0.0,1.0,10.0,<500,5,KOPERASI DESA MERAH PUTIH SANAL,Sanal,Sedang Diverifikasi,KOPERASI,462.7503356933594,102.19784545898438,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@4.0460939,116.4128967,250m/data=!3m1!1e3"
79827,KALIMANTAN UTARA,KAB. NUNUKAN,Lumbis Ogong,3.93869845,116.4496255,8868add0dbfffff,0.0,1.0,162.0,<500,5,KOPERASI DESA MERAH PUTIH TADUNGUS,,,,369.24462890625,121.48861694335938,10.0,Tree cover,True,True,False,True,True,4,"https://www.google.com/maps/@3.93869845,116.4496255,250m/data=!3m1!1e3"
